,url,title,abstract,date
0,http://www.hurriyet.com.tr/gundem/turkiyenin-kanini-donduran-cifte-cinayette-yeni-goruntuler-ortaya-cikti-41409974,Türkiye'nin kanını donduran çifte cinayette yeni görüntüler ortaya çıktı,"İzmir’in Torbalı ilçesinde, İlçe Sağlık Müdürü Fuat Mehmet Park ve Dr. Harun Gülcemal'in eşi Hatice Gülcemal'in öldürülmesinin ardından yeni görüntüler ortaya çıktı. Ortaya çıkan güvenlik kamerası görüntüsünde, Dr. Gülcemal'in katil tarafından ATM'ye getirilip para çektiği anlar görüntülere yansıdı.
",31.12.2019
1,http://www.hurriyet.com.tr/gundem/cinayete-kurban-giden-saglik-mudurune-aci-toren-41409705,Cinayete kurban giden sağlık müdürüne acı tören!,"İzmir’in Torbalı ilçesinde, silahlı saldırı sonucu cinayete kurban giden Torbalı İlçe Sağlık Müdürü Dr. Fuat Mehmet Park, son yolculuğuna uğurlanıyor. Park için ilk tören daha önce görev yaptığı Torbalı Devlet Hastanesinde düzenlendi, duygu dolu anlar yaşandı.",31.12.2019
2,http://www.hurriyet.com.tr/gundem/ankarada-kan-donduran-olay-iki-aylik-bebeginin-yaninda-bicaklanarak-oldurulmus-olarak-bulundu-41409455,Ankara'da kan donduran olay! İki aylık bebeğinin yanında bıçaklanarak öldürülmüş olarak bulundu,"Ankara'nın Çubuk ilçesinde genç kadın, iki aylık bebeğinin yanında bıçaklanarak öldürülmüş halde bulundu.Kadının eşi, kayınpederi ve kayınvalidesi gözaltına alındı. 
",31.12.2019
3,http://www.hurriyet.com.tr/gundem/torbali-cinayeti-saniginin-17-suctan-sabikasi-cikti-yakalandi-41409270,Torbalı cinayeti sanığının 17 suçtan sabıkası çıktı! Yakalandı...,"İzmir Torbalı’da ilçe sağlık müdürü Fuat Mehmet Park ile bir doktorun eşi Hatice Gülcemal’i öldüren ve bir polisi yaralayan cinayet şüphelisi Enver Yıldız (30) yaralı olarak yakalandı. Emniyet, 17 suçtan sabıkası olan ve cezaevinden kısa süre önce çıkan Enver Yıldız ile birlikte ona yardımcı olduğu değerlendirilen 2 kişinin daha gözaltına alındığını duyurdu.",31.12.2019
4,http://www.hurriyet.com.tr/gundem/izmirdeki-dehseti-bu-sozlerle-anlattilar-kayinvalidemin-basina-silah-dayayip-41409214,Son dakika: İzmir’deki dehşetle ilgili şok detaylar! İfadesinin sonunda sinir krizi geçirdi…,"İzmir’de dehşet saçan canlı Enver Yıldız ile ilgili öldürülen Hatice Gülcemal’in eşi doktor Harun Gülcemal’in ifadesine başvuruldu. Şoke eden ayrıntılar anlatan Gülcemal, ifadesinin sonunda sinir krizi geçirdi.",30.12.2019
5,http://www.hurriyet.com.tr/gundem/son-dakika-izmirdeki-sir-cinayette-flas-gelisme-iki-kisi-gozaltinda-41408694,Son dakika... İzmir'deki sır cinayetlerde flaş gelişme! Katil zanlısı yakalandı,"İzmir'in Torbalı ilçesinde biri doktor 2 kişiyi öldüren ve bir polisi yaralayan katil zanlısı yaralı olarak yakalandı. Enver Y.'nin teslim olmadığı ve polisle çatışmaya girdiği öğrenildi. Çıkan çatışma sonucu Enver Y. ağır yaralandı. Sağlık Bakanı Fahrettin Koca da ""Bu menfur cinayetleri en ağır şekilde kınıyorum. Konunun her boyutuyla bizzat takipçisi olacağım"" dedi.",30.12.2019
6,http://www.hurriyet.com.tr/gundem/izmirde-sir-cinayetler-maskeli-katil-dehset-sacti-her-yerde-araniyor-41408642,"İzmir'de sır cinayetler... Maskeli katil dehşet saçtı, her yerde aranıyor!","İZMİR’in Torbalı ilçesinde, İlçe Sağlık Müdürü Fuat Mehmet Park (53) evinin önünde tartıştığı kişi tarafından tabancayla vurularak, öldürüldü. Aynı kişi olduğu üzerinde durulan saldırgan, bundan 20 dakika sonra,Torbalı Devlet Hastanesi’nde görevli Dr. Harun Gülcemal’in evine giderek, eşi Hatice Gülcemal’i vurarak öldürdü. Silahlı saldırgan, Dr. Harun Gülcemal’i öldürmekle tehdit ederek götürdüğü banka ATM’sinden para çektirdikten sonra kaçtı. Saldırgan, çıkan çatışmada bir polis memurunu da başından vurarak ağır yaraladı. Polislerin açtığı ateş sonucu ayağından yaralanan saldırgan, ilçeyi ablukaya alan güvenlik güçleri tarafından her yerde aranıyor.",30.12.2019
7,http://www.hurriyet.com.tr/gundem/kaldirimda-yururlerken-araba-carpmisti-iki-cana-290-bin-lira-41408519,Kaldırımda yürürlerken araba çarpmıştı... İki cana 290 bin lira,"İstanbul Pendik’te kaldırımda yürüyen iki kardeşe otomobiliyle çarparak ölümlerine neden olan ve 8 ayda tahliye edilen sürücü Dursun Hazır, 290 bin lira manevi tazminat cezası ödemeye mahkûm edildi.",30.12.2019
8,http://www.hurriyet.com.tr/gundem/son-dakika-haberi-izmirde-pes-pese-2-cinayet-41408529,Son dakika: İzmir'de peş peşe 2 cinayet! Maskeli katil dehşet saçtı,"İzmir'in Torbalı ilçesinde İlçe Sağlık Müdürü 2 çocuk babası Fuat Mehmet Park (53) evinin önünde, 20 dakika sonra ise Torbalı Devlet Hastanesi'nde görevli Dr. Harun Gülcemal'nin eşi 1 çocuk annesi Hatice Gülcemal evlerine gelen bir kişinin silahlı saldırısı sonucu öldürüldü. Dr. Gülcemal'i silah zoruyla götürdüğü ATM'den para çektiren şüpheli olay yerinden kaçtı. Park'ın öldürülmesini önce hırsızlık olarak değerlendiren polis, kısa süre sonra doktor eşi Gülcemal'in de öldürülmesi ile iki olay arasında ilişki bulunabileceği şüphesiyle soruşturmayı genişletti.",29.12.2019
9,http://www.hurriyet.com.tr/gundem/kan-donduran-sozler-babani-oldurdum-polisi-ara-41408462,Kan donduran sözler: ‘Babanı öldürdüm polisi ara’ ,"İstanbul Beylikdüzü’nde tartıştığı eşi Ferhat K.’yi uykusunda tabancayla vurarak öldüren iki çocuk annesi Binnaz K.’nın emniyetteki ifadesi ortaya çıktı. Binnaz K.’nın ifadesinde, oğlunu uyandırarak, ‘Babanı öldürdüm polisi ara’ dediği öğrenildi. Binnaz K. ifadesinde olaydan önceki akşam evlerine gelen misafirlerinin yanında kocasının küçük düşürücü laflar söyleyerek rencide ettiği ve bunu gururuna yediremediği için sabaha kadar uyumayıp eşi Ferhat K.’yı sabah tabancayla öldürdüğünü söyledi.",29.12.2019
10,http://www.hurriyet.com.tr/gundem/cipte-tabancayla-vurulmus-erkek-cesedi-bulundu-41408276,Cipte tabancayla vurulmuş erkek cesedi bulundu,"KONYA'da Mehmet Ali T.’nin&nbsp;(34), hastanenin arkasındaki tenha bölgede, kapıları kilitli,&nbsp;park halindeki cipte, göğsünden vurulmuş cesedi bulundu. Araçta tabanca bulan polis&nbsp;Mehmet Ali T.'nin intihar etmiş olabileceği ihtimali üzerinde duruyor.",29.12.2019
11,http://www.hurriyet.com.tr/gundem/beylikduzunde-korkunc-olay-kocasini-oldurup-teslim-oldu-41408197,Beylikdüzü'nde korkunç olay! Kocasını öldürüp teslim oldu,İstanbul Beylikdüzü'nde bir kadın gece saatlerinde tartıştığı kocasını sabaha kadar bekledikten sonra silahla başından silahla ateş ederek öldürdü.,29.12.2019
12,http://www.hurriyet.com.tr/gundem/tore-vahsetinde-korkunc-detay-41407788,Töre vahşetinde korkunç detay,"DİYARBAKIR'da, biri 8 aylık, diğeri 3 yaşında 2 çocuğuyla birlikte yaşadığı evinde 4 kurşunla vurularak öldürülen Deniz K.'nin (27), erkek kardeşi Sezer K.(21)&nbsp;tarafından öldürüldüğü ortaya çıktı. Savcılık tarafından hakkında yakalama kararı çıkarılan Sezer K.'yi yakalamak için polis geniş çaplı araştırma başlattı.",28.12.2019
13,http://www.hurriyet.com.tr/gundem/ciftlikteki-cinayetin-detaylari-ortaya-cikti-41407749,Çiftlikteki cinayetin detayları ortaya çıktı,"DENİZLİ'nin Çivril ilçesinde çiftlikte yanında çalıştığı patronu Fatih Kürşad Yağcı'yı (37), tabancayla öldüren Ahmet Ç. (17),  jandarmadaki sorgusunda suçunu itiraf etti. Ahmet Ç.,""Olay günü alkollü olarak gelip, ölen bir kuzu nedeniyle bana küfür edip, tokat atınca, sinirlenip tabancayla başından vurup öldürdüm"" dedi. Zanlının cinayetin ardından patronunun otomobilini de alarak kaçtığı memleketi Afyonkarahisar'daki liseden arkadaşlarını arayıp, ""Babam otomobil aldı. Yarın gezelim"" diyerek, sözleştiği ortaya çıktı.",28.12.2019
14,http://www.hurriyet.com.tr/gundem/genc-kadin-evinde-oldurulmustu-korkunc-gercek-ortaya-cikti-41407647,Genç kadın evinde öldürülmüştü... Korkunç gerçek ortaya çıktı,"Osmaniye'de yaşayan Tuğba Kaya (23), evinde tabancayla vurulmuş halde bulundu. Evinde tabancayla vurularak öldürülen Tuğba Kaya'nın katil zanlısı, hayvancılık yapan babası İsmail Kaya olduğu ortaya çıktı.",27.12.2019
15,http://www.hurriyet.com.tr/gundem/patronunu-oldurdugu-ileri-surulen-coban-yakalandi-41407065,Patronunu öldürdüğü ileri sürülen çoban yakalandı,"DENİZLİ'nin Çivril ilçesinde, çalıştığı küçükbaş hayvan çiftliğinin sahibi Fatih Kürşad Yağcı'yı (37), besihanede tabancayla öldürüp, kaçtığı ileri sürülen A.Ç. (17) memleketi Afyonkarahisar'ın Sandıklı ilçesinde yakalandı.",27.12.2019
16,http://www.hurriyet.com.tr/gundem/alkollu-sofore-cinayetten-25-yil-hapis-41406871,Alkollü şoföre cinayetten 25 yıl hapis,İzmir’de Bürge Yolbilir’e çarparak ölümüne neden olan alkollü sürücü Bekir Karaaslan’a ‘kasten öldürmek’ suçundan 25 yıl hapis cezası verildi. Karar onanırsa Türkiye’de bir ilk olacak. ,27.12.2019
17,http://www.hurriyet.com.tr/gundem/supheli-olumde-sir-perdesi-aralandi-41406649,Şüpheli ölümde sır perdesi aralandı,"ŞANLIURFA’da, sürücüsü belirlenemeyen otomobilin çarpması sonucu ağır yaralı olarak kaldırıldığı hastanede yaşamını yitiren Hüseyin Doğan’ın (32) ölümü şüpheli bulundu. Polisin yaptığı araştırmada Doğan'ın taş ve sopalarla dövüldükten sonra otomobille ezildiğini belirledi. Olayla ilgili gözaltına alınan 3 kişiden 1'i tutuklandı.",26.12.2019
18,http://www.hurriyet.com.tr/gundem/hanifeyi-olduren-kocasina-tahrik-indirimi-ile-20-yil-hapis-41406585,Hanife'yi öldüren kocasına tahrik indirimi ile 20 yıl hapis,"KONYA'da eşi Hanife Babayiğit'i (24) barda çalıştığı için tüfekle vurarak öldürdüğü suçlamasıyla tutuklanan Mesut Babayiğit (35), 'eşi kasten öldürme' suçundan, tahrim indirimi ile 20 yıl hapis cezasına çarptırıldı. ",26.12.2019
19,http://www.hurriyet.com.tr/gundem/oglunu-kaybetti-6-ay-sonra-gelen-ogluna-ait-harcamayla-soke-oldu-41406347,"Son dakika: Oğlunu kaybetti, 6 ay sonra gelen oğluna ait harcamayla şoke oldu","Antalya’da uçurumda cesedi bulunan 20 yaşındaki üniversite öğrencisi Eyyüphan Yıldız’ın, ölü bulunmasının 15 gün sonrası banka hesabından sanal pos yöntemiyle alışveriş yapıldığı tespit edildi. Olayı banka müdüründen duyan baba İhsan Yıldız, savcılığa giderek suç duyurusunda bulundu.",26.12.2019
