,url,title,abstract,date
13,http://www.hurriyet.com.tr/gundem/viransehirde-bankaciyi-tabancayla-basindan-vurdular-40318641,"Viranşehirde, bankacıyı tabancayla başından vurdular","ŞANLIURFA’nın Viranşehir İlçesi’nde, özel bir bankada görevli Ercüment Eşref Ayaz, başından tabancayla vurularak öldürülmüş olarak bulundu. ",27.12.2016
14,http://www.hurriyet.com.tr/gundem/evet-gencligime-benziyor-40318580,"""Evet gençliğime benziyor""","Atalay Filiz, firari olduğu sırada yakalandığında üzerinden çıkan sahte kimliklere ilişkin hakkında açılan davada hakim karşısına çıktı. Mahkeme hakimi Filiz'e sahte kimliklerde bulunan fotoğrafın kendisine ait olup olmadığını sordu. Filiz ise, ""Evet gençliğime benziyor"" diye yanıt verdi.&nbsp;

",27.12.2016
15,http://www.hurriyet.com.tr/gundem/henuz-17-yasinda-iskenceyle-oldurulmustu-karar-cikti-40318463,Henüz 17 yaşında işkenceyle öldürülmüştü! Karar çıktı,"Afyonkarahisar’da ölü bulunan 17 yaşındaki Yunus Emre Kesgin’in davasının dün yapılan duruşmasında sanıklara ceza yağdı. Cinayet zanlılarından 2’si ağırlaştırılmış müebbet hapis cezası alırken, biri ise 22 yıl hapisle cezalandırıldı.&nbsp;",27.12.2016
16,http://www.hurriyet.com.tr/gundem/birakildigi-hastanede-yasamini-yitiren-kubranin-babasi-konustu-40318330,Bırakıldığı hastanede yaşamını yitiren Kübra'nın babası konuştu,"İstanbul Büyükçekmece’de 2 kişinin hastaneye bırakmasının ardından hayatını kaybeden Kübra H., Düzce’de toprağa verildi. Olayla ilgili aranan Caner B.'nin ağabeyi ise genç kızın babasını aramış. ",27.12.2016
17,http://www.hurriyet.com.tr/gundem/mankenin-olumundeki-sir-perdesini-kaldiracak-flas-gelisme-40318329,Mankenin ölümündeki sır perdesini kaldıracak flaş gelişme,Antalya’da manken Burcu Çağlayan’ın balkondan düşerek mi yoksa itilerek mi öldüğünü 6 yıl sonra tutuklanan sevgilisinin ‘avuç içi’ ortaya çıkaracak,27.12.2016
18,http://www.hurriyet.com.tr/gundem/hediye-paketinden-cikardigi-silahla-kiz-arkadasini-oldurdu-40318148,Hediye paketinden çıkardığı silahla kız arkadaşını öldürdü,"KIRKLARELİ’nin Babaeski İlçesi’nde 25 yaşındaki Tolga Tunç, tartıştığı kız arkadaşı 25 yaşındaki Sinem Kır’ı çalıştığı akaryakıt istasyonunda pompalı tüfekle başından vurup öldürdükten sonra aynı tüfeği çenesine dayayıp ateşleyerek yaşamına son verdi. Tunç'un 'sevgilime hediyem var' diyerek iş yerine girdiği öğrenildi.",26.12.2016
19,http://www.hurriyet.com.tr/gundem/cenazeye-katilan-isadami-sabri-yurure-tepki-40317867,Cenazeye katılan işadamı tepki gösterilince camiden ayrıldı,"Beykoz’da bir villada, aile şoförü olarak 20 yıl çalıştığı un fabrikası sahibi işadamı Sabri Yürür’ün oğlu Burhanettin Tarkan Yürür tarafından bıçaklanarak öldürülen Nihat Bulca (50) son yolculuğuna uğurlandı. Cenazeye işadamı Sabri Yürür de katıldı. Gözyaşı döken işadamı aile yakınınlarının tepkisi üzerine aracına binerek camiden ayrıldı. ",26.12.2016
20,http://www.hurriyet.com.tr/gundem/allahtan-haber-geldi-deyip-oldurdu-40317566,"""Allah'tan haber geldi"" deyip öldürdü","Adana'da borcunu isteyen kayınbiraderini tüfekle öldürdüğü iddiasıyla tutuklanan emekli polis memuru Rifayi Tahta'nın müebbet hapis cezası istemiyle yargılanmasına başlandı. Emekli polis memurunun eşi, daha önce kocasının kendisine 'Kardeşini eve çağır evde öldüreyim meşru müdafaaya girer' dediğini anlattı. Olay günü ise eşinin Allah'tan haber geldiğini söyleyerek cinayetini işlediğini söyledi. ",26.12.2016
21,http://www.hurriyet.com.tr/gundem/kubranin-sir-olumunde-kayip-sevgili-araniyor-40317278,Kübra’nın sır ölümünde kayıp sevgili aranıyor,Beylikdüzü’nde hastane önüne bırakılmasının ardından hayatını kaybeden 20 yaşındaki Kübra H.’nin son saatleriyle ilgili yeni bilgiler ortaya çıktı. Polis 28 yaşındaki Caner B.'nin peşinde...,26.12.2016
22,http://www.hurriyet.com.tr/gundem/isadaminin-oglu-yalida-soforlerini-oldurdu-40317085,İşadamının oğlu yalıda şoförlerini öldürdü,"İstanbul Beykoz'da bir yalıda 20 yıldır işadamı Sabri Y.’nin aile şoförü olarak çalışan Nihat Bulca (50) iddialara göre, işadamı Sabri Y.'nin oğlu Burhanettin Tarkan Y. tarafından aralarında geçen bir tartışma nedeniyle 3 bıçak darbesiyle öldürüldü. Öldürülen Nihat Bulca'nın bir yakını ""Güncel, siyasi ve Suriye gündemi tartışırken kavga büyüdü"" iddiasında bulundu. Burhanettin Tarkan Y. gözaltına alındı.",25.12.2016
