,url,title,abstract,date
0,http://www.hurriyet.com.tr/gundem/korkunc-cinayetin-sir-perdesi-aralandi-yasak-ask-41972693,Korkunç cinayetin sır perdesi aralandı: Yasak aşk!,"Manisa’nın Selendi ilçesinde, evinde ölü bulunan Tuncay Yuca (40)&nbsp;cinayetinin arkasından yasak aşk çıktı. Jandarmanın kurduğu özel ekibin ardından gözaltına alınan T.B. ve eşi H.B., cinayeti itiraf etti.&nbsp;T.B., Tuncay Yuca’nın eşi H.B. ile ilişkisi olduğunu, bu nedenle öldürdüklerini kabul etti. Jandarmadaki işlemlerinin ardından adliyeye sevk edilen T.B. ve H.B. tutuklandı.",31.12.2021
1,http://www.hurriyet.com.tr/gundem/izmirdeki-pompali-tufekli-cinayete-4-tutuklama-41972548,İzmir'deki pompalı tüfekli cinayete 4 tutuklama,İzmir'in Buca ilçesinde Kenan Çokoğullu'nun (29) pompalı tüfekle öldürülmesi olayıyla ilgili gözaltına alınan 7 şüpheliden 4'ü 'tasarlayarak öldürme' suçundan tutuklandı. 'Suç delillerini gizlemek ve karartmak'la suçlanan 3 kişi ise adli kontrol şartıyla serbest bırakıldı.,31.12.2021
2,http://www.hurriyet.com.tr/gundem/otelde-cinayet-41972096,Otelde cinayet,"Şişli’de bir otel odasında, Tunuslu Tariyam Aloui Ep Guitni’yi yüzünü bantla kapatıp boğarak öldüren Suriyeli Mohammad Omar Al Araf, Üsküdar’da yakalandı. Mohammad Omar Al Araf’ın, Tunuslu kadını kendisini reddettiği için öldürdüğünü söylediği öğrenildi. ",31.12.2021
3,http://www.hurriyet.com.tr/gundem/iremin-vuruldugu-tabanca-mahkemeye-getirildi-41971928,İrem'in vurulduğu tabanca mahkemeye getirildi,"MERSİN'de evlerinin banyosunda tabancayla vurulan 5 aylık hamile İrem Bahçe'nin (17) ölümüyle ilgili 6'sı tutuklu, 7 yakınının yargılanmasına devam edildi. İrem'in vurulduğu, ancak olayın ardından üzerinde parmak izi bulunmayan tabanca da mahkemeye getirildi. Ailenin intihar iddialarına karşı, havlu kullanılarak tetiğin başka biri tarafından çekilip çekilemeyeceği denendi. Parmağa sarılan havlu ile tetiğin çekilebileceği görüldü.",30.12.2021
4,http://www.hurriyet.com.tr/gundem/kooperatif-baskani-tartistigi-uyeyi-oldurdu-41971744,"Kooperatif başkanı, tartıştığı üyeyi öldürdü","Manisa'nın Alaşehir ilçesinde, Tepeköy Esnaf ve Sanatkarlar Kredi ve Kefalet Kooperatifi İkinci Başkanı Zekeriya K. (65), tartıştığı husumetlisi, aynı kooperatife üye Ali Emrelioğlu'nu (60) tabancayla vurarak öldürdü.",30.12.2021
5,http://www.hurriyet.com.tr/gundem/fatma-nuru-oldurmekle-suclanan-anne-babasi-olan-komsum-atti-41971575,Fatma Nur'u öldürmekle suçlanan anne: 'Babası olan' komşum attı,"RİZE'de, kızı Fatma Nur'u (4) 6 katlı apartmanın en üst katındaki evlerinin penceresinden atarak öldürdüğü iddiasıyla yargılanan Emine Havuz (35), ""Çocuğu komşum A.Y. camdan aşağıya attı. Ben atmadım. Fatma Nur’un babası da A.Y.’dir” dedi.",30.12.2021
6,http://www.hurriyet.com.tr/gundem/garsona-kursun-yagdirmisti-ifadesi-ortaya-cikti-yengemle-iliskisi-vardi-41971483,Garsona kurşun yağdırmıştı! İfadesi ortaya çıktı: Yengemle ilişkisi vardı,"Adana'da kebapçıda garson olarak çalışan Erdal Çelik’i (33), başından ve omzundan tabancayla vuran Enes Yıldız&nbsp;(34) tutuklandı. Yıldız'ın ifadesinde, “Amcamın eşiyle ilişkisi vardı. Bu nedenle aramızda husumet başladı. Olay günü de iş yerine gidip, vurdum” dediği ortaya çıktı.",30.12.2021
7,http://www.hurriyet.com.tr/gundem/son-dakika-vahsice-katledilmisti-basak-cengiz-iddianamesi-kabul-edildi-tanik-ilk-kez-konustu-41971479,Son dakika: Vahşice katledilmişti... Başak Cengiz iddianamesi kabul edildi! Tanık ilk kez konuştu,"İstanbul'da Anadolu 4. Ağır Ceza Mahkemesi, mimar Başak Cengiz'in samuray kılıcıyla katledilmesiyle ilgili hazırlanan iddianameyi kabul etti. İlk duruşma 25 Şubat'ta yapılacak. İddianamede bir tanığın sokakta yürüdüğü sırada bir kadının çığlık sesini duyduğunu, sese doğru koştuğunu ve elinde kılıç olan bir erkek şahıs ile yerde kanlar içinde yatan bir kadını gördüğü belirtilirken Boz’un müdahale etmek isteyen tanığa ‘Yaklaşma sana da saplarım’ dediği belirtildi.",30.12.2021
8,http://www.hurriyet.com.tr/gundem/sislide-otelde-vahset-yuzu-bantlanmis-el-ve-ayaklari-baglanmis-41971456,"Şişli'de otelde vahşet! Yüzü bantlanmış, el ve ayakları bağlanmış","İstanbul Şişli'de Tunuslu bir kadın yüzü bantlı, elleri ve ayakları bağlı halde bir otel odasında ölü bulundu. Polis olayla ilgili soruşturma başlattı. Mariyam Aloui Ep Guitni'nin olayın yaşandığı gece biriyle kahve içeceğini söyleyerek arkadaşlarının yanından ayrıldığı, daha sonra da kendisinden haber alınamadığı öğrenildi. Tunuslu kadının 17 yaşındaki yabancı uyruklu katil zanlısı yakalandı. Tunuslu Tariyam Aloui Ep Guitni'nin öldüğüldüğü haberini alan arkadaşları olay yerine geldi, olayın şokunu uzun süre üzerlerinden atamadı.",30.12.2021
9,http://www.hurriyet.com.tr/gundem/beyoglu-tedirgin-20-gunde-2-turist-olduruldu-41971340,Beyoğlu tedirgin: 20 günde 2 turist öldürüldü,"52 yaşındaki Kanadalı bir turist, 6 Aralık’ta boğazına yumruk atılarak öldürülmüş ardından gasp edilmişti... Geçen pazartesi ise ABD’li turist Leonard Samuel Record bıçaklandı, hayatını kaybetti. Katili “Kimse arkadaşıma omuz atamaz” diyerek kendisini savundu. Peş peşe yaşanan kavga, gasp ve cinayetlerin ardından bu soru soruldu: “Beyoğlu’nda neler oluyor?”",30.12.2021
10,http://www.hurriyet.com.tr/gundem/susurluk-hukumlusu-bandirmalioglu-cinayetinde-flas-gelisme-3-kisi-tutuklandi-41971286,Susurluk hükümlüsü Bandırmalıoğlu cinayetinde flaş gelişme: 3 kişi tutuklandı,"İstanbul'da Susurluk hükümlüsü Ziya Bandırmalıoğlu ile emekli polis Şahin Aslan'ın öldürüldüğü silahlı kavgada gözaltına alınan 7 şüpheliden 3'ü tutuklanırken, 1'ine ev hapsi verildi. 2 şüpheli adli kontrol şartıyla, 1'i savcılıktan olmak üzere 4 kişi ise serbest bırakıldı.",29.12.2021
11,http://www.hurriyet.com.tr/gundem/korkunc-cinayetin-arkasindan-yasak-ask-cikti-41970936,Korkunç cinayetin arkasından yasak aşk çıktı,"Kayseri'de, Ercan Kimsesiz'in (33)&nbsp;otomobilde öldürülmesiyle ilgili Suriye uyruklu Ebu Muhammed C.,&nbsp;gözaltına alındı. Şüpheli, Kimsesiz'i yakını ile gönül ilişkisi yaşadığı için öldürdüğünü söyledi.",29.12.2021
12,http://www.hurriyet.com.tr/gundem/hdp-il-binasinda-deniz-poyrazi-olduren-onur-gencer-hakim-karsisina-cikiyor-41970889,HDP il binasında Deniz Poyraz'ı öldüren Onur Gencer hakim karşısına çıktı! Dava 24 Ocak'a ertelendi,"İzmir'deki HDP il binasında Deniz Poyraz'ı (38), tabancayla vurarak öldürdüğü suçlamasıyla tutuklanan Onur Gencer (27), bugün hakim karşısına çıktı. Mahkeme salonunda gerginlik yaşandı. Çıkan arbedenin ardından sanık Onur Gencer, cezaevine gönderildi. Mahkeme başkanı, sanığın tutukluluk halinin devamına karar verip, duruşmayı 4 Ocak 2022 tarihine erteledi. Avukatlar, duruşmayı bitirmesi ve erken tarihe yeni gün vermesi nedeniyle mahkeme başkanını protesto edip, salonu terk etmedi. Tepkiler üzerine mahkeme başkanı duruşma tarihini 24 Ocak olarak değiştirdi.",29.12.2021
13,http://www.hurriyet.com.tr/gundem/pendikte-yan-baktin-kavgasi-cinayetle-sonuclandi-41970753,Pendik'te 'yan baktın' kavgası cinayetle sonuçlandı,"PENDİK'te, 27 yaşındaki Emre Candan, iki arkadaşıyla ATM'den para çekerken bir grupla girdikleri 'yan baktın' kavgası sırasında bıçaklanarak öldürüldü. Olayla ilgili 3 kişi gözaltına alınırken, kavga anı güvenlik kamerasına yansıdı.",29.12.2021
14,http://www.hurriyet.com.tr/gundem/bursada-esini-oldurup-balkonda-poz-veren-zanli-icin-karar-41970654,Bursa'da eşini öldürüp balkonda poz veren zanlı için karar,"Bursa'da boşanma aşamasındaki eşi Aygül Yıldız´ı sokak ortasında tabancayla öldüren Mehmet Yıldız (36), ağırlaştırılmış müebbet hapis cezasına çarptırıldı.
Osmangazi ilçesi Yunuseli Mahallesi'nde geçtiğimiz Nisan ayında meydana gelen olayda, özel bir şirkette çalışan Aygül Yıldız sabah işe giderken, yolda boşanma aşamasındaki fabrika işçisi eşi Mehmet Yıldız ile karşılaştı. Çift arasında çıkan tartışmada Mehmet Yıldız, belinden çıkardığı tabancayla Aygül Yıldız'a üç el ateş ederek öldürdü. Mehmet Yıldız'ın, Aygül Yıldız'ın yanına gelip konuştuğu anlar çevredeki güvenlik kameralarına yansımıştı.",29.12.2021
