,url,title,abstract,date
0,http://www.hurriyet.com.tr/gundem/ankarada-silahli-kavga-3-olu-1-yarali-42196705,"Ankara’da silahlı kavga: 3 ölü, 1 yaralı","Ankara’nın Mamak ilçesinde bir kafede çıkan silahlı kavgada 3 kişi hayatını kaybetti, 1 kişi yaralandı.",31.12.2022
1,http://www.hurriyet.com.tr/gundem/copu-dokmeyen-kardesini-38-yerinden-bicaklayarak-oldurmustu-cezasi-belli-oldu-42196062,Çöpü dökmeyen kardeşini 38 yerinden bıçaklayarak öldürmüştü! Cezası belli oldu,"Ankara'da çöpü dökmesini isteyince kendisini tersleyen kardeşi Kenan Kocaman'ı (16), 38 yerinden bıçaklayarak öldüren Mustafa Kocaman (20), tutuklu yargılandığı davada tahrik ve iyi hal indirimi ile 18 yıl 4 ay hapis cezasına çarptırıldı.",30.12.2022
2,http://www.hurriyet.com.tr/gundem/bayrampasada-korkunc-olay-once-darbettiler-sonra-kursun-yagmuruna-tuttular-42195988,Bayrampaşa'da korkunç olay! Önce darbettiler sonra kurşun yağmuruna tuttular,"İstanbul Bayrampaşa'da bir eğlence mekanında M.Ö., yanındaki arkadaşı Ş.K.'ye iddiaya göre şaka olsun diye tokat attı. Tokadın ardından çıkan tartışma cinayetle bitti. Ş.K., 2 kişi tarafından silahla kurşun yağmuruna tutularak öldürüldü. Ş.K.'nin yanındakiler tarafından darbedildiği anlar kameraya yansırken, 2 şüpheli yakalandı.",30.12.2022
3,http://www.hurriyet.com.tr/gundem/silanin-katiline-agirlastirilmis-muebbet-42195796,Sıla’nın katiline ağırlaştırılmış müebbet,"16 yaşındaki Sıla Şentürk’ü boğazını keserek öldüren Hüseyin Can Gökçek, kasten öldürme suçundan ağırlaştırılmış müebbet hapis cezasına çarptırıldı.",30.12.2022
4,http://www.hurriyet.com.tr/gundem/cem-garipoglunun-mezarinin-acilmasina-verilen-takipsizlik-kararina-itiraz-42195577,Cem Garipoğlu'nun mezarının açılmasına verilen takipsizlik kararına itiraz,"13 yıl önce vahşice öldürülen Münevver Karabulut'un babası Süreyya Karabulut'un kızının katili Cem Garipoğlu'nun ölmediği iddiası üzerine mezarının açılması için başlatılan soruşturmaya takipsizlik kararı verilmişti. Karabulut ailesi avukatları Dr. Rezan Epözdemir aracılığıyla karara itiraz etti. İtiraz dilekçesinde Garipoğlu ailesinin 2021 yılında sosyal medya hesaplarında Münevver Karabulut'un öldürüldüğü evdeki koltukla birlikte paylaştıkları fotoğrafın, Cem Garipoğlu'nun ölmediği konusunda şüpheleri artırdığı belirtildi.",29.12.2022
5,http://www.hurriyet.com.tr/gundem/nuran-firati-canice-oldurdu-savunmasi-isyan-ettirdi-sokak-kedilerine-bakiyor-ev-isleriyle-ilgilenmiyordu-42195083,"Nuran Fırat'ı canice öldürdü! Savunması isyan ettirdi: Sokak kedilerine bakıyor, ev işleriyle ilgilenmiyordu","İZMİR'de, tartıştığı eşi Nuran Fırat'ı (36) boğazından bıçaklayarak öldürdüğü suçlamasıyla tutuklanan Ahmet Fırat'ın (41), polisteki ifadesi ortaya çıktı. İfadesinde Nuran Fırat ile son dönemde sürekli tartıştıklarını söyleyen Ahmet Fırat'ın, ""Sokak kedilerine bakıyordu. Ev işleriyle hiç ilgilenmemeye başladı. Bu yüzden daha önce de defalarca aramızda tartışma çıkmıştı"" dediği öğrenildi.",28.12.2022
6,http://www.hurriyet.com.tr/gundem/yozgatta-kayip-2-kisi-olu-bulundu-42194964,Yozgat'ta kayıp 2 kişi ölü bulundu,"Yozgat'ta hayvan alım satım işi yapan, 3 gün önce yakınlarının kayıp ihbarında bulunduğu Ömer Yüksel (43) ile Hayrullah Çetin (48), kamyonette av tüfeği ile vurularak öldürülmüş bulundu.",28.12.2022
7,http://www.hurriyet.com.tr/gundem/deniz-poyraz-cinayeti-davasinda-karar-42194378,Deniz Poyraz cinayeti davasında karar!,17 Haziran 2021’de İzmir’de gerçekleşen olayda HDP İzmir İl Binasına silahlı saldırı düzenleyerek Deniz Poyraz adlı partiliyi öldüren Onur Gencer’e yargılandığı davada ‘Tasarlayarak kasten öldürme’ suçundan ağırlaştırılmış müebbet hapis cezası verildi.,27.12.2022
8,http://www.hurriyet.com.tr/gundem/esini-oldurup-5-yasindaki-cocuklarini-ev-sahibine-birakti-42194086,Eşini öldürüp 5 yaşındaki çocuklarını ev sahibine bıraktı,İzmir Karabağlar’da yaşayan A.F. ile eşi Nuran F. arasında dün 11.30 sıralarında tartışma çıktı. ,27.12.2022
9,http://www.hurriyet.com.tr/gundem/katil-sihirbaz-42194092,Katil ‘sihirbaz’,"İstanbul’da yaşayan iki çocuk annesi Yakutistanlı şaman ve astrolog Galina Trofimova, 6 ay önce Türkçe kursunda tanıştığı İranlı erkek arkadaşı Armin Asgari tarafından birlikte yaşadıkları evde boğularak öldürüldü. Trofimova’nın ‘Hayatımın sihirbazı’ diye bahsettiği Asgari’nin  İran'a kaçtığı tespit edildi. Asgari'nin yakalanarak Türkiye'ye getirilmesi için işlem başlatıldığı öğrenildi.",27.12.2022
